STANDARD_NAME	BIOCARTA_CYTOKINE_PATHWAY
SYSTEMATIC_NAME	MM1378
COLLECTION	M2:CP:BIOCARTA
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BIOCARTA_CYTOKINE_PATHWAY
NAMESPACE	MOUSE_SEQ_ACCESSION
DESCRIPTION_BRIEF	Cytokine Network
DESCRIPTION_FULL	Several different cell types coordinate their efforts as part of the immune system, including B cells, T cells, macrophages, neutrophils, basophils and eosinophils. Each of these cell types has a distinct role in the immune system, and communicates with other immune cells using secreted factors called cytokines, including interleukins, TNF, and the interferons. Macrophages phagocytose foreign bodies and are antigen-presenting cells, using cytokines to stimulate specific antigen dependent responses by B and T cells and non-specific responses by other cell types. T cells secrete a variety of factors to coordinate and stimulate immune responses to specific antigen, such as the role of helper T cells in B cell activation in response to antigen. The proliferation and activation of eosinophils, neutrophils and basophils respond to cytokines as well. Cytokine communication is often local, within a tissue or between cells in close proximity. Each of the cytokines is secreted by one set of cells and provokes a response in another target set of cells, often including the cell that secretes the cytokine. Some cytokines, like IL-1, interferons and TNF, stimulate a broad inflammatory response in response to infection or injury. Other cytokines have more specific functions such the following examples. IL-2 stimulates the proliferation and activation of B and T cells. IL-4 plays a role in the differentiation of Th2 cells, in allergic responses, and in the switching of antibody types. IL-5 stimulates the production and maturation of eosinophils during inflammation. IL-8 is a chemokine, a chemotactic factor that attracts neutrophils, basophils and T cells to sites of inflammation. IL-12 and IL-18 are involved in helper T cell differentiation. IL-10 apparently acts to repress secretion of proinflammatory cytokines. The complex interplay of these different cytokine functions with immune cells is essential for correct immune function.
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	BioCarta
CONTRIBUTOR_ORG	BioCarta
EXACT_SOURCE	
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/mouse/m_cytokinePathway.gif
SOURCE_MEMBERS	AK085441,NM_001199695,NM_001254747,NM_008337,NM_008355,NM_008360,NM_008366,NM_008373,NM_010502,NM_010510,NM_010548,NM_010551,NM_010552,NM_010554,NM_010556,NM_010558,NM_013693,NM_021283,NM_031168
GENE_SYMBOLS	Il15,Txlna,Il15,Ifng,Il13,Il18,Il2,Il9,Ifna1,Ifnb1,Il10,Il16,Il17a,Il1a,Il3,Il5,Tnf,Il4,Il6
FOUNDER_NAMES	
STANDARD_NAME	BIOCARTA_GATA3_PATHWAY
SYSTEMATIC_NAME	MM1402
COLLECTION	M2:CP:BIOCARTA
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BIOCARTA_GATA3_PATHWAY
NAMESPACE	MOUSE_SEQ_ACCESSION
DESCRIPTION_BRIEF	GATA3 participate in activating the Th2 cytokine genes expression
DESCRIPTION_FULL	CD4+ helper T cells differentiate into distinct subtypes, Th1 and Th2 cells. Th2 cells are involved in the response to extracellular helminthe parasites and allergic responses and secrete a distinct set of cytokines including IL-4, IL-5 and IL-13. The development and differentiation of T cells is influenced by many factors, including transcription factors such as GATA-3, a transcription factor associated with induction of Th2 cells. Factors that increase cAMP levels in Th2 cells activate p38 kinase, which phosphorylates and activates GATA-3 independently of PKA. Cells expressing GATA-3 develop the profile of Th2 cells, secreting IL-4, IL-5 and IL-13. These cytokines are found in a gene cluster together and are regulated coordinately by GATA-3. Binding of GATA-3 in the regulatory regions of these genes alters chromatin structure, increasing accessibility to other transcription factors. Activation of the T cell receptor through interaction with antigen on antigen presenting cells activates NFAT and other transcription factors that cooperate with GATA-3 in inducing Th2 cell differentiation. Dominant negative GATA-3 can repress the secretion of these cytokines and block the airway inflammation that causes asthma. Blocking GATA-3 action such as through antisense treatment has been suggested as a therapeutic strategy to treat asthma. GATA-3 has also been implicated in developmental processes such as the development of the inner ear.
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	BioCarta
CONTRIBUTOR_ORG	BioCarta
EXACT_SOURCE	
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/mouse/m_gata3Pathway.gif
SOURCE_MEMBERS	AK004336,AK132165,CJ180126,NM_001025577,NM_001037178,NM_001164111,NM_001164199,NM_001168513,NM_008091,NM_008355,NM_008923,NM_008924,NM_008928,NM_010558,NM_011158,NM_021283,NM_021880
GENE_SYMBOLS	Prkar2a,Maf,,Maf,Nfatc2,Nfatc1,Prkacb,Mapk14,Gata3,Il13,Prkar1b,Prkar2a,Map2k3,Il5,Prkar2b,Il4,Prkar1a
FOUNDER_NAMES	
STANDARD_NAME	BIOCARTA_INFLAM_PATHWAY
SYSTEMATIC_NAME	MM1379
COLLECTION	M2:CP:BIOCARTA
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/BIOCARTA_INFLAM_PATHWAY
NAMESPACE	MOUSE_SEQ_ACCESSION
DESCRIPTION_BRIEF	Cytokines and Inflammatory Response
DESCRIPTION_FULL	Inflammation is a protective response to infection by the immune system that requires communication between different classes of immune cells to coordinate their actions. Acute inflammation is an important part of the immune response, but chronic inappropriate inflammation can lead to destruction of tissues in autoimmune disorders and perhaps neurodegenerative or cardiovascular disease. Secreted cytokine proteins provide signals between immune cells to coordinate the inflammatory response. Some cytokines such as IL-1, IL-6 and TNF act to broadly provoke the inflammatory response while others act on specific types of immune cells. Macrophages and other phagocytotic cells provide a front-line defense against bacterial infection. Macrophages stimulate the inflammatory responses of neutrophils, fibroblasts, and endothelial cells in response infection by secreting IL-1 and TNF. IL-1 and TNF cause fever through alteration of the body temperature set-point in the hypothalamus. Fibroblasts and endothelial cells respond to IL-1 and TNF by recruiting more immune cells to the site of inflammation. Secreted IL-8 is a chemokine that attracts neutrophils to sites of infection. Macrophages also present antigen to T helper cells that play a central role in coordinating immune responses. T helper cells induce clonal expansion of T cells that respond to antigen, with IL-2 as a key mediator of T cell proliferation and activation. TGF-beta is a negative regulator of proliferation in many cells, have anti-inflammatory actions in some settings. The cytotoxic activity of Natural Killer cells (NK cells) and lymphokine activated killer cells (LAK cells) toward viral infected or tumor cells is stimulated by IL-2 and other cytokines. T helpers secrete IL-3 and IL-5 to stimulate eosinophil proliferation and activation. Eosinophils are involved in the immune response to parasitic infection. T helper cells are required to stimulate B cell responses as well, with the cytokines IL-10, IL-4 and other cytokines regulating the clonal selection and differentiation of antigen-specific B cells to form antibody-secreting plasma B cells and memory cells. In addition to inducing activation and proliferation of specific differentiated immune cells, cytokines act on hematopoeitic stem cells, causing their proliferation and differentiation into the full range of immune cells.
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	BioCarta
CONTRIBUTOR_ORG	BioCarta
EXACT_SOURCE	
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	https://data.broadinstitute.org/gsea-msigdb/msigdb/biocarta/mouse/m_inflamPathway.gif
SOURCE_MEMBERS	AK085441,NM_001113530,NM_001254747,NM_008337,NM_008350,NM_008355,NM_008366,NM_008371,NM_008808,NM_009367,NM_009368,NM_009969,NM_009971,NM_010502,NM_010510,NM_010548,NM_010554,NM_010556,NM_010558,NM_011577,NM_013488,NM_013693,NM_021283,NM_031168
GENE_SYMBOLS	Il15,Csf1,Il15,Ifng,Il11,Il13,Il2,Il7,Pdgfa,Tgfb2,Tgfb3,Csf2,Csf3,Ifna1,Ifnb1,Il10,Il1a,Il3,Il5,Tgfb1,Cd4,Tnf,Il4,Il6
FOUNDER_NAMES	
STANDARD_NAME	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION
SYSTEMATIC_NAME	MM7160
COLLECTION	M5:GO:BP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION
NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	Any process that contributes to cytokine production by a CD4-positive, alpha-beta T cell. [CL:0000624, GOC:BHF]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	Gene Ontology
CONTRIBUTOR_ORG	Gene Ontology Consortium
EXACT_SOURCE	GO:0035743
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	http://amigo.geneontology.org/amigo/term/GO:0035743
SOURCE_MEMBERS	11846,12520,140806,14284,14462,14466,15977,16159,16160,16173,16174,16176,16177,16182,16189,16193,16963,18762,214855,216799,218624,27218,329260,57765,57914,58185,99138
GENE_SYMBOLS	Arg1,Cd81,Il25,Fosl2,Gata3,Gba,Ifnb1,Il12a,Il12b,Il18,Il18rap,Il1b,Il1r1,Il18r1,Il4,Il6,Xcl1,Prkcz,Arid5a,Nlrp3,Il31ra,Slamf1,Dennd1b,Tbx21,Crlf2,Rsad2,Stard7
FOUNDER_NAMES	
STANDARD_NAME	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY
SYSTEMATIC_NAME	MM5941
COLLECTION	M5:GO:BP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY
NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	The series of molecular signals initiated by the binding of a cytokine to a receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription. [GOC:mah, GOC:signaling, PMID:19295629]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	Gene Ontology
CONTRIBUTOR_ORG	Gene Ontology Consortium
EXACT_SOURCE	GO:0019221
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	http://amigo.geneontology.org/amigo/term/GO:0019221
SOURCE_MEMBERS	100038882,100038909,100041146,100042493,100124675,100535,101613,102774,103213,106025,108737,108960,110809,110829,11450,114643,11491,11600,11651,117149,11806,11846,12015,12362,12363,12389,12484,12504,12539,12606,12675,12703,12765,12767,12768,12770,12772,12774,12778,12803,12804,12931,12977,12978,12981,12982,12983,12984,12986,13001,13051,13349,13448,13601,13607,13614,13615,13653,13856,13857,13874,14042,14063,14066,14081,14082,14127,14158,14225,14255,14283,14388,14456,14581,14600,14727,14728,14825,15170,15251,15257,15458,15468,15944,15945,15962,15964,15965,15967,15968,15969,15970,15972,15974,15975,15976,15977,15978,15979,15980,16145,16149,16150,16154,16155,16156,16157,16158,16159,16160,16161,16162,16164,16165,16168,16169,16170,16171,16172,16173,16174,16175,16176,16177,16178,16179,16180,16181,16182,16183,16184,16185,16186,16187,16188,16189,16190,16191,16192,16193,16194,16195,16196,16197,16199,16202,16362,16451,16452,16453,16590,16653,16668,16691,16792,16846,16847,16880,16923,16963,170720,17082,17096,171095,17128,17300,17329,17381,17394,17480,17751,17874,17940,17948,17951,17952,18035,18128,18223,18413,18414,18472,18591,18600,18725,18726,18733,18795,18829,18983,19014,19016,19053,19116,19229,19255,19264,192656,19268,19275,193670,19697,19766,19876,20186,20290,20292,20293,20295,20296,20297,20299,20300,20302,20303,20304,20305,20306,20307,20308,20309,20310,20311,20312,20315,20375,20466,20510,20563,20564,20698,20779,20846,20847,20848,20849,20850,20851,20852,208727,209590,20963,211007,213002,213208,213541,214593,215257,215274,215919,216190,21785,21832,218624,21873,21906,21926,21934,21935,21937,21943,21948,22029,22030,22031,22033,22034,22036,22040,22059,22083,22165,22234,22242,223723,22418,225471,22601,226178,227331,228607,229096,229615,229700,230396,230398,230405,230594,230828,231130,231655,231699,232341,232801,232983,237310,237313,237716,23849,23893,23921,23960,23961,23962,23991,24047,240518,24058,240690,240873,24099,242517,242519,242700,243262,245527,245945,246727,246728,246729,246730,246746,257630,26362,26365,263876,26409,26417,26457,266632,266692,26987,27056,30940,319146,319190,329581,330122,338364,381217,383619,384309,387510,404549,432940,434341,435791,445007,50498,50873,50931,52700,53323,53416,53603,53880,54123,541307,54131,54199,54396,54448,54450,54473,545645,545648,545649,545650,545652,54651,54721,547253,55985,56045,56066,56221,56310,56335,56417,56468,56480,56489,56492,56613,56715,56744,56792,57349,57775,57914,58184,58203,59004,59030,60440,60504,60595,64095,66141,66381,66626,66824,67070,67338,67378,67445,67767,68350,68441,68465,68713,69082,69677,69721,69807,69922,69942,70312,71586,71609,71966,72049,723834,72512,72674,72993,73086,73914,73945,74186,74256,74337,74482,76527,77125,77128,77772,78688,80285,80859,80876,80901,80985,81842,83433,83945,84094,93759,94088,99311,99439
GENE_SYMBOLS	Isg15,Pira12,Pira13,Ccl21b,Trbv13-2,Oas1d,Nlrp6,Bbs4,Traf3ip2,Sharpin,Oxsr1,Irak2,Srsf1,Lims1,Adipoq,Oas1c,Adam17,Angpt1,Akt1,Tirap,Apoa1,Arg1,Bad,Casp1,Casp4,Cav1,Cd24a,Cd4,Cdc37,Cebpa,Chuk,Socs1,Cxcr2,Cxcr4,Ccr1,Ccr1l1,Ccr2,Ccr5,Ackr3,Cntf,Cntfr,Crlf1,Csf1,Csf1r,Csf2,Csf2ra,Csf2rb,Csf2rb2,Csf3r,Csnk2b,Cx3cr1,Ackr1,Dok1,Ecm1,Eda,Edn1,Edn2,Egr1,Epo,Epor,Ereg,Ext1,F2rl1,F3,Acsl1,Fadd,Fcer1g,Fer,Fkbp1a,Flt3,Fosl1,Gab1,Gas6,Gfi1,Ghr,Lilrb4b,Lilrb4a,Cxcl1,Ptpn6,Hif1a,Hipk1,Hpx,Prmt2,Irgm1,Cxcl10,Ifna1,Ifna11,Ifna2,Ifna4,Ifna5,Ifna6,Ifna7,Ifna9,Ifnab,Ifnar1,Ifnar2,Ifnb1,Ifng,Ifngr1,Ifngr2,Igtp,Cd74,Ikbkb,Il10ra,Il10rb,Il11,Il11ra1,Il11ra2,Il12a,Il12b,Il12rb1,Il12rb2,Il13ra1,Il13ra2,Il15,Il15ra,Il16,Il17a,Il17ra,Il18,Il18rap,Il1a,Il1b,Il1r1,Il1r2,Irak1,Il1rap,Il1rn,Il18r1,Il2,Il2ra,Il2rb,Il2rg,Il3,Il3ra,Il4,Il4ra,Il5,Il5ra,Il6,Il6ra,Il6st,Il7,Il7r,Il9r,Ilk,Irf1,Jak1,Jak2,Jak3,Kit,Kras,Krt18,Krt8,Laptm5,Lep,Lepr,Lifr,Sh2b3,Xcl1,Card14,Il1rl1,Lyn,Il17rc,Smad4,Foxc1,Cxcl9,Mmp12,Mmp8,Mpl,Mt3,Myd88,Naip1,Naip2,Naip5,Naip6,Nfkbia,Notch1,Numbl,Osm,Osmr,Pafah1b1,Pdgfb,Padi2,Pira2,Lilra6,Pirb,Plcb1,Ccl21a,Cnot7,Med1,Pparg,Ppp2cb,Prlr,Ptk2b,Ptpn2,Ptprc,Ripk2,Ptprf,Ptprn,Rnf185,Rela,Ripk1,Robo1,Nr1h4,Ccl1,Ccl11,Ccl12,Ccl17,Ccl2,Ccl20,Ccl22,Ccl25,Ccl3,Ccl4,Ccl5,Ccl6,Ccl7,Ccl8,Ccl9,Cxcl15,Cxcl2,Cxcl5,Cx3cl1,Cxcl12,Spi1,Sin3a,Slc1a1,Slit2,Slit3,Sphk1,Src,Stat1,Stat2,Stat3,Stat4,Stat5a,Stat5b,Stat6,Hdac4,Il23r,Syk,Trim41,Ifitm6,Il20rb,Ythdf2,Duox2,Il36g,Il1f10,Rfpl4b,Appl2,Tff2,Thpo,Il31ra,Tjp2,Otop1,Tnf,Tnfrsf11a,Tnfrsf17,Tnfrsf1a,Tnfsf11,Cd70,Traf1,Traf2,Traf3,Traf5,Traf6,Traip,Trex1,Trp53,Ctr9,Txk,Ugcg,Umod,Ttll12,Wnt5a,Ticam2,Yap1,Wbp1l,Gigyf2,Mavs,Ythdf3,Pias3,Rbm15,Ifna13,Ifna16,Ifne,Tut4,Il22ra1,Tnip2,Oasl1,Oas1e,Wnk1,Lilra5,Cxcl17,Il22ra2,Il20ra,Gpr75,Klf6,Grem2,Sh2b2,Oas1g,Oas1b,Oasl2,Cib1,Ccl19,Peli3,Sigirr,St18,Tnfsf18,Tnfsf13b,Ifna15,Ifna12,Ifnlr1,Oas1f,Eda2r,Rbm47,Oas3,Oas2,Oas1h,Oas1a,Cd300lf,Il17f,Axl,Ceacam1,Spata2,Map3k7,Mapk3,Slc27a1,Irak4,Cpne1,Eif4e2,Irf5,Usp25,Ifnz,H2bc21,Birc7,Cxcl3,Trim65,Entrep1,Aim2,Trim56,Ifnk,Ifna14,Otulin,Nlrc5,Gm13271,Nup85,Ebi3,Prkn,Il27ra,Txndc17,Ube2k,Stk39,Tslp,,Irf7,Ccl26,Irf3,Ccrl2,Irgm2,Il36a,Il36rn,Tollip,Gm13283,Gm13272,Gm13276,Gm13277,Gm13275,Usp27x,Tyk2,Parp14,Cxcl13,Samhd1,Cxcl11,Ccl24,Gps2,Mettl3,Adar,Socs5,Tbk1,Ikbke,Cldn18,Rps6ka4,Rabgef1,Pf4,Stap1,Ppbp,Usp29,Crlf2,Cnot9,Zbp1,Pias4,Mkks,Iigp1,Il21r,Actn4,Gpr35,Ifitm3,Rnf113a2,Cdip1,Pycard,Lsm14a,Rffl,Bbs2,C1qtnf4,Jagn1,Mul1,Rraga,Adipor2,Ifitm1,Zc3h15,Il36b,Nkiras1,Trim32,Vrk2,Rnf113a1,Cactin,Ifih1,Tradd,Nkiras2,Tnfrsf13c,Mir301,Sting1,Adipor1,Appl1,Rps6ka5,Irak3,Otud4,Ccdc3,Cyld,Palm3,Ifitm7,Il34,Il33,Crebrf,Dcst1,Nol3,Parp9,Nfkbiz,Ifitm2,Cxcr6,Trim44,,Trem2,Dnaja3,Plvap,Sirt1,Trim6,Commd7,Duox1
FOUNDER_NAMES	
STANDARD_NAME	GOBP_CYTOKINE_PRODUCTION
SYSTEMATIC_NAME	MM4070
COLLECTION	M5:GO:BP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CYTOKINE_PRODUCTION
NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:add, ISBN:0781735149]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	Gene Ontology
CONTRIBUTOR_ORG	Gene Ontology Consortium
EXACT_SOURCE	GO:0001816
FILTERED_BY_SIMILARITY	GO:0001817
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	regulation of cytokine production
EXTERNAL_DETAILS_URL	http://amigo.geneontology.org/amigo/term/GO:0001816
SOURCE_MEMBERS	100038862,100038882,100039229,100042025,100042427,100042625,100042773,100043314,100043462,100043674,100061,100124493,100316752,100503878,100503949,100535,100689,101056115,101540,101613,102639802,102657,103213,104183,104416,104721,104759,105782,105855,106512,106759,106869,107221,107515,107527,107607,108086,108655,108723,109689,109815,109929,110168,110355,110557,110558,110696,110751,110957,11350,11352,114128,11433,11441,11450,114643,114774,11491,11501,11513,11516,11541,11545,11551,11596,11600,11606,11607,11609,11629,11634,11666,116872,11688,11689,117149,11746,11770,11774,11776,11793,11806,11807,11815,11820,11829,11846,11847,11863,11909,11911,12000,12010,12029,12042,12051,12053,12165,12166,12189,12215,12229,12231,12257,12261,12266,12267,12273,12334,12362,12363,12367,12370,12394,12399,12475,12479,12480,12481,12484,12487,12488,12490,12491,12501,12503,12504,12509,12511,12520,12522,12523,12560,12608,12611,12654,12655,12675,12683,12703,12759,12772,12774,12775,12796,12825,12912,12914,12922,12944,12957,12978,12981,12988,13051,13057,13058,13078,13110,13136,13137,13166,13198,13205,13211,13345,13349,13383,13386,13388,13489,13610,13653,13666,13709,13813,13836,13844,13848,13861,13874,14042,140497,14056,14061,14062,14063,14066,140806,14082,14114,14125,14127,14130,14131,14182,14186,14191,14205,14251,14254,14255,14257,14268,14284,142980,14359,14367,14381,14385,14433,14456,14462,14463,14465,14466,14534,14616,14727,14728,14732,14747,14766,14869,14870,14963,14964,14972,14980,14985,14990,14991,14997,15006,15007,15013,15015,15018,15024,15039,15040,15043,15064,15101,15139,15170,15182,15183,15216,15223,15234,15251,15275,15289,15368,15442,15461,15499,15507,15510,15519,15559,15587,15900,15930,15944,15975,15977,15978,15979,16000,16007,16020,16145,16149,16153,16159,16160,16161,16162,16163,16168,16170,16171,16172,16173,16174,16175,16176,16177,16178,16179,16180,16182,16183,16189,16190,16192,16193,16194,16196,16198,16324,16331,16333,16334,16362,16364,16365,16391,16392,16410,16420,16423,16428,16452,16453,16456,16523,16590,16598,16600,16650,16768,16792,16800,16803,16822,16842,16846,16859,16889,16952,16956,16963,16971,16992,16994,17002,17022,170441,170740,170743,170744,170779,17082,170823,17085,17087,17096,171095,17127,17128,171285,17131,17132,17164,17196,17199,17221,17228,17242,17289,17295,17319,17381,17394,17441,17470,17472,17480,17776,17863,17874,17951,17975,18018,18019,18020,18021,18033,18038,18101,18104,18106,18119,18124,18126,18128,18129,18173,18176,18413,18439,18442,18550,18552,18569,18578,18605,18626,18673,18708,18753,18761,18762,18779,18787,18795,18807,18816,18854,18950,18968,18976,18985,18987,19013,19016,19043,19073,19074,19094,19106,19122,19164,19165,19204,19211,192119,19217,19219,192194,192195,19225,19247,19260,19261,19264,192656,19271,19280,193043,19324,19353,19357,19369,193736,19401,19419,195046,195564,19664,19696,19697,19698,19720,19766,19878,19883,20128,20186,20196,20203,20226,20290,20296,20297,20302,20303,20304,20311,20312,20320,20361,20371,20390,20510,20539,20583,20612,20655,20660,20698,20737,20742,20779,208098,208188,20846,20848,20850,20851,20927,20928,209590,20963,210808,213208,213211,21353,214158,214763,214855,215243,215257,216190,216799,216869,21687,216877,216963,217203,217305,217365,217410,21803,21808,21809,21825,21841,218624,218832,21897,21898,21899,21926,21929,21937,21938,21939,21940,21941,21946,21947,21950,22030,22031,22034,22036,22040,22160,22163,22164,22165,22177,22226,22230,22242,22287,22350,223601,22402,224023,224109,22411,22416,22418,22433,224440,224647,224753,224754,224756,224761,225471,225825,225884,226250,22632,226421,22695,22724,22761,22788,228607,228788,229521,229603,229687,229688,229877,229898,229900,230073,230594,230613,230622,230623,230738,230979,231699,232286,232414,232415,232790,232801,232879,232983,233079,233080,233081,233987,234695,234779,234836,235626,236366,237625,237754,23825,23845,238555,23882,238871,239114,23938,23960,23961,240095,240354,24047,240518,24058,240725,240869,240873,24088,241311,241322,241639,242100,242122,242248,242627,242691,243262,243655,243862,243874,244152,244202,244234,245126,245860,245945,246727,246728,246729,246730,246779,257630,257632,260315,26362,26365,26390,26397,26409,26415,26416,26420,26438,26450,26554,26557,26558,26565,266632,268294,268564,26874,268857,268973,268977,26903,26904,269855,27007,270151,27028,27041,27050,27056,27060,27215,27218,27278,278180,28185,282663,29811,29875,30925,30940,317757,319430,319984,320080,320482,320633,320640,320910,320924,326623,327957,327959,328505,328795,329244,329260,329547,329918,329919,330119,332579,333715,338364,338467,378425,380797,380839,381485,381493,381990,383619,384309,384997,387140,387173,399549,406218,408198,433693,434215,436336,450219,50701,50706,50723,50905,50931,52023,52392,52513,52615,53314,53603,53791,53856,54123,54131,54215,54396,54445,54446,54448,54450,54483,54616,54633,54644,54698,54721,54725,547431,55932,55979,55991,56069,56200,56218,56228,56233,56399,56438,56468,56480,56489,56490,56501,56532,56619,56620,56632,56642,56644,56715,56722,56805,56807,57320,57757,57765,57781,57914,58185,58205,58206,58217,58218,58991,59079,60505,60533,624681,625033,632126,637515,63873,639774,639781,64297,64685,65113,654459,65960,66214,66222,66412,66592,66650,667034,66725,667803,668155,66824,66873,66878,66889,67065,67116,67245,67255,67313,67445,67457,67486,67512,67526,67581,67664,67705,67836,67917,67972,68038,68039,68051,68075,68137,68279,68350,68576,68581,68585,68667,68992,69036,69097,69146,69165,69550,69573,69677,69807,70312,70408,70428,70495,70790,71268,71586,71601,71609,71648,71956,72043,72049,72124,72139,72162,723834,723862,723896,723947,72465,72512,72590,72993,73181,73732,73845,73914,74019,74039,74048,74054,74131,74155,74414,75079,75083,75234,75538,76338,76438,76497,77125,77446,77777,78128,78317,78781,79221,79554,80385,80750,80795,80859,80861,81600,81601,81799,81897,83397,83408,83430,83433,84112,84544,93675,93695,93759,94088,94185,96875,97165,98365,99138,99371
