STANDARD_NAME	GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON
SYSTEMATIC_NAME	MM16298
COLLECTION	M5:GO:BP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON
NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interferon-gamma stimulus. Interferon gamma is the only member of the type II interferon found so far. [GOC:mah]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	Gene Ontology
CONTRIBUTOR_ORG	Gene Ontology Consortium
EXACT_SOURCE	GO:0071346
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	http://amigo.geneontology.org/amigo/term/GO:0071346
SOURCE_MEMBERS	100039229,100042025,100042427,100042493,100124488,100702,104252,107508,110558,11465,11829,11846,12313,12322,12332,12362,12539,12540,13144,13163,14026,14433,14468,14469,14961,15018,15458,15900,15944,15978,15979,16145,16160,16161,16362,16365,16423,16451,16452,16558,16573,16963,171429,17472,17533,17913,18126,18829,19014,19016,19255,19261,19328,19332,20290,20292,20293,20295,20296,20297,20299,20300,20302,20303,20304,20305,20306,20307,20308,20312,20846,20874,20909,20910,20911,20912,20913,211948,21898,21906,21926,22059,22121,22165,22319,22320,22352,22376,226421,227753,22793,229898,229900,236573,24047,24088,286940,360013,434341,52055,53330,541307,54396,54721,547253,55932,55943,56221,56403,56699,626578,634650,66713,69091,69635,69834,72508,74117,74732,76074,80285,83945
